evaluation	1.06	3.07	4.04	5.07	7.04	13.09	15.11	21.06	23.09	73.15	3.065	5.033	5.043	5.053	8.041	9.083	1.049	1.085	3.063	3.077	4.068	4.085	5.043	8.965	8.976	4.083	5.066	7.044	7.08	7.099	8.084	8.109	4.999	6.997	7.03
S002_C_1	0.251831703	0.073392069	0.068865537	0.230840898	0.558408883	0.159165147	0.389938861	0.36924685	0.208107597	0.026286052	0.33486874	25.68818916	3.374333144	1.06672943	0.284437873	7.440242307	0.318172009	0.901447639	24.28414372	4.428225857	0.917727367	0.090386195	4.137370441	0.04629332	0.023833794	0.260857669	0.325812049	0.783100542	11.01812194	1.208601956	10.15894182	0.035518336	0.393557086	0.027696012	0.115307987
S002_B_1	0.314404136	0.080077505	0.021612438	0.449910519	0.31222426	0.143427607	0.098061558	0.40010733	0.321871162	0.114289139	0.227761908	28.60879778	3.776286752	1.048234293	0.256137946	7.174645344	0.076560055	0.506876766	22.84491623	4.203635199	0.941156255	0.078404347	7.723650508	0.042292344	0.026551804	0.259374787	0.14353918	0.521223941	9.080818239	0.93639214	8.75583761	0.03316205	0.353638456	0.022482755	0.101637649
S002_A_1	0.20871658	0.044615829	0.023862224	0.342952781	0.256141376	0.131572891	0.115133989	0.313269225	0.24733255	0.087565039	0.187082517	29.14446622	3.389268959	1.059456593	0.25525697	6.912566451	0.139056781	0.481922213	23.79124514	4.057178339	0.925868418	0.082054513	7.393324928	0.034973946	0.01988687	0.214858672	0.150361084	0.309138101	9.417766079	1.008386562	8.835583678	0.029886273	0.293406418	0.02391689	0.071924904
S002_B_2	0.181058123	0.041844548	0.02230789	0.327713618	0.239816545	0.126523028	0.093466111	0.281781803	0.221248193	0.083659479	0.20562172	29.81916892	3.293579542	1.098488253	0.245862685	5.87526666	0.142475072	0.443246359	24.76760926	4.0550473	0.899133819	0.083334963	7.083278533	0.033467844	0.015329108	0.20162261	0.13694465	0.287416336	9.621791168	0.983647517	8.669315401	0.027342905	0.299608207	0.023564549	0.068417281
S002_C_2	0.247739771	0.072138711	0.086321526	0.251997977	0.58186547	0.165142643	0.448725276	0.426580629	0.23348667	0.040868953	0.29643556	25.97316031	3.148152725	1.130914702	0.282097689	5.748112111	0.289292188	1.038730069	25.0395421	4.010210829	0.933027289	0.08958863	4.1636463	0.046362036	0.023589119	0.27317095	0.346959271	0.856253264	11.61130574	1.068966337	10.52628579	0.036024756	0.378804144	0.024846619	0.10965384
S002_A_2	0.19100185	0.049682162	0.020849428	0.305425659	0.253755515	0.129022272	0.096594678	0.301494215	0.199875424	0.076058534	0.157724619	29.87844959	3.198280699	0.991494896	0.235771343	5.194368417	0.141530088	0.467062712	24.74305197	3.966234986	0.90772216	0.078547256	7.25212737	0.034929411	0.017827566	0.203119439	0.131769033	0.232031614	10.03843057	1.001539439	9.079756051	0.027313971	0.296473797	0.021528377	0.07915488
S006_C_1	0.244596452	0.074894593	0.06185855	0.184105609	0.522421036	0.146704944	0.392526539	0.308030899	0.166431867	0.023150126	0.291926	23.43495723	3.29814141	1.119031111	0.282017939	4.265574811	0.461894938	0.906197264	26.69758009	4.726672131	1.006469021	0.093184827	4.436857447	0.04632635	0.026579567	0.299881572	0.343045056	0.836351061	12.28665933	1.331358315	11.07325858	0.034724485	0.435091787	0.035213596	0.106285456
S006_A_1	0.172422157	0.042460033	0.011953033	0.224757475	0.222926034	0.115314233	0.065133606	0.231305927	0.161860832	0.055355841	0.16619142	30.33235509	3.545464801	0.940350952	0.255552027	3.965824176	0.28497553	0.474435561	24.80302925	4.29323515	0.957006154	0.083198591	7.643817972	0.035057686	0.020202857	0.210276231	0.129530235	0.304695723	9.835587737	1.004405882	8.982587554	0.03020097	0.305462039	0.021088864	0.071978377
S006_B_1	0.188716314	0.042178041	0.018381213	0.219093035	0.227964005	0.1223381	0.087276056	0.241601849	0.160771411	0.058933139	0.142760491	28.98924676	3.557383249	1.013804353	0.268860718	3.700333507	0.255021723	0.458112541	25.21245837	4.378423441	0.982537199	0.093787221	8.179352554	0.039011869	0.020005479	0.241021874	0.132445647	0.296692092	9.921844905	1.015620729	9.288378038	0.030247259	0.332875395	0.023134264	0.059387158
S006_C_2	0.219543889	0.066814629	0.063941448	0.165735353	0.459286675	0.151058653	0.410770863	0.280433404	0.150035723	0.019027024	0.317332351	22.92519932	3.230079404	1.150334418	0.282008114	5.757201282	0.358479937	0.867003171	26.17040671	4.767939813	1.009993981	0.091595583	4.502385101	0.048209362	0.024166899	0.305018412	0.327668496	0.811852222	12.12910894	1.310320254	11.03537513	0.039388211	0.431883005	0.028892866	0.09150935
S006_B_2	0.208480089	0.052571572	0.012462768	0.220528259	0.224479351	0.12272253	0.067724152	0.248319169	0.163852439	0.058356945	0.151055718	28.9087886	3.475752532	0.996543537	0.263782347	4.324471	0.261851325	0.465312128	24.84700613	4.467697959	0.985994112	0.088613258	8.331483384	0.037414352	0.020708725	0.236410191	0.125789699	0.328810368	9.678731625	1.02133742	9.152387435	0.032305589	0.330688658	0.024775526	0.062791115
S006_A_2	0.188387175	0.043075749	0.018181516	0.218425763	0.229770269	0.120163619	0.097195773	0.242416656	0.154337308	0.060448656	0.160901089	29.10635081	3.542986355	1.0493144	0.28161444	3.542345159	0.222266781	0.462292098	25.01205474	4.541020242	1.008584205	0.089535829	8.190460622	0.040061355	0.021378061	0.236189867	0.13606276	0.297343087	9.833235693	1.059494533	9.337497477	0.034502579	0.332760381	0.021420934	0.067924026
S001_A_1	0.093452053	0.020788685	0.025878421	0.311403645	0.199019702	0.141324923	0.150179142	0.148980781	0.173794909	0.077729331	0.6233494	22.35429235	5.382665429	1.228079415	0.264948452	11.23244609	0.305694156	0.409347483	20.57773098	5.891025668	0.923526782	0.129225867	8.845030443	0.044860772	0.035890513	0.285919486	0.120727298	0.207090371	8.60030394	1.551255325	9.152133519	0.051190958	0.370668178	0.027734006	0.042311517
S001_C_1	0.191549424	0.085776485	0.117901647	0.277907804	0.514330344	0.180561781	0.827938774	0.328422195	0.21567898	0.039062638	0.85099785	14.99581427	5.162013954	1.597941914	0.278917449	12.03387062	0.378105943	1.169126161	21.20186301	6.158045025	0.976065306	0.149685994	5.434821632	0.062509452	0.046758331	0.416702144	0.358308748	0.615340623	11.03586717	2.024443895	11.53826004	0.063211216	0.554487277	0.036485192	0.08122672
S001_B_1	0.094256227	0.05647979	0.077618552	0.109979094	0.534925253	0.12181461	0.299351208	0.302216387	0.073944031	0.026408629	0.586993611	14.58838127	4.651654272	1.515071552	0.264931435	13.3467955	0.091798185	0.442397155	24.85502881	7.295312714	1.113845283	0.148265018	5.46200484	0.036885571	0.023998802	0.417755904	0.281050948	0.196358189	10.09984298	1.920083776	10.59958685	0.058519765	0.253263129	0.015747389	0.037433274
S001_C_2	0.206684359	0.062967698	0.08731906	0.185948671	0.427964158	0.203613504	0.745168664	0.268555858	0.163588879	0.02565296	0.555327145	19.58466639	3.910343287	1.366530667	0.277561289	9.935755491	0.23372727	1.092581273	21.54300746	6.116769488	0.980468132	0.130617482	5.322943436	0.063805303	0.043202196	0.404452005	0.318084999	0.562805443	11.17487651	2.015937916	11.25529729	0.064008094	0.566931258	0.035731613	0.067104747
S001_A_2	0.189720838	0.039894671	0.016762499	0.367066401	0.236928625	0.191418663	0.092605847	0.219461789	0.212806893	0.095157245	0.548764431	15.70914131	4.561112029	1.516982493	0.297908663	7.369034745	0.171546686	0.405867747	24.15656991	7.04728299	1.067987267	0.164658294	12.84197179	0.056626744	0.035406286	0.367188247	0.147558114	0.014605894	9.499504038	1.809696537	9.91159992	0.059519799	0.472497357	0.041260874	0.063884364
S001_B_2	0.117581289	0.070545317	0.065406597	0.034376697	0.391418386	0.102862617	0.288645629	0.270426108	0.09191769	0.02334159	0.369100749	21.68542721	3.368051256	1.313832485	0.264303544	8.012218806	0.174739581	0.403435386	26.40315893	6.93669332	1.11540241	0.153742603	4.738319306	0.036031184	0.024168666	0.363068167	0.251439245	0.278832345	10.30830878	1.829556184	10.09921149	0.05619336	0.287673918	0.024240032	0.046329129
S003_B_1	0.097909183	0.027891092	0.015365444	0.151874889	0.134078717	0.127963977	0.107777299	0.117573892	0.096909563	0.07108092	0.175934053	26.83436768	3.004643049	1.023150945	0.298537629	5.330513913	0.157260589	0.383147613	24.17454559	5.423607427	0.952180045	0.128999125	8.863912658	0.043047404	0.02861072	0.23855968	0.099714298	0.042613972	10.17821074	1.638959545	9.52003949	0.045517321	0.410775131	0.032685867	0.022040548
S003_A_1	0.063448007	0.031836313	0.008677375	0.078427989	0.08732549	0.123053561	0.095720758	0.057924736	0.042491301	0.059116199	0.158140557	27.68434128	2.920013062	1.015654845	0.301909707	4.319509048	0.101532042	0.363936912	24.83987833	5.427681327	0.958294849	0.126618117	8.233463895	0.044016294	0.029168959	0.226545269	0.08865125	0.022508638	10.52376739	1.662876779	9.774049145	0.046743978	0.428564683	0.035198385	0.018913536
S003_C_1	0.108117686	0.059151312	0.043427492	0.107377867	0.249393915	0.145558529	0.461405673	0.116832547	0.06527669	0.023386258	0.217582258	24.3689671	2.652136513	1.044495866	0.313095862	4.58770982	0.172091596	0.684268063	25.92411156	5.527080874	0.960239598	0.127914487	4.474851939	0.052183163	0.032146753	0.298540299	0.226836794	0.171250442	12.74922092	2.053447256	11.35723628	0.057948355	0.491292003	0.03872696	0.036697273
S003_A_2	0.09440375	0.029366666	0.012132858	0.115332692	0.110504792	0.119566207	0.09990009	0.094078605	0.063863358	0.061994037	0.17448818	28.60543094	2.909339165	1.019571968	0.296019104	4.114430731	0.090270259	0.412459698	25.03242217	5.182553988	0.925592071	0.121607296	7.825885795	0.039200758	0.026193702	0.222707939	0.089403736	0.025852387	10.52358717	1.646405027	9.433635756	0.04650998	0.386540186	0.030758981	0.017989958
S003_B_2	0.096058404	0.030261388	0.011240073	0.112124928	0.114322959	0.114500472	0.079089651	0.105477176	0.065378913	0.058635019	0.149656713	28.48283036	2.939870972	1.001773913	0.284721365	4.484596113	0.127642188	0.346169752	24.6453641	5.442758127	0.939154941	0.124354101	8.082244847	0.036952015	0.023145562	0.221637321	0.098262192	0.036130617	10.29736837	1.664011121	9.329509024	0.048319999	0.358420498	0.027486929	0.020529871
S003_C_2	0.099039782	0.060707556	0.037789822	0.100525286	0.232009941	0.131044375	0.387420019	0.111399913	0.049138884	0.021091083	0.226709934	23.85724265	2.624819983	1.074635916	0.316062333	4.271483353	0.145413523	0.599195199	26.99076603	5.776723662	0.971642986	0.134263964	4.373922702	0.050272225	0.03155127	0.274394901	0.199418265	0.127490067	12.78135682	2.030113739	11.2825229	0.057798664	0.500771716	0.042724431	0.028536113
S005_A_1	0.159463779	0.020954777	0.022746194	0.227583527	0.196544194	0.122461349	0.085015313	0.213678084	0.153603587	0.059479764	0.238739814	28.27689234	3.624815301	1.161304242	0.252543009	10.11270021	0.28811244	0.53998432	21.86122927	3.940514513	0.888229839	0.07479968	7.563742365	0.035848541	0.019414174	0.203083112	0.139859736	0.18501866	9.148964297	0.914729334	8.823493342	0.032643353	0.328074666	0.024111269	0.059621606
S005_B_1	0.176532601	0.033383469	0.015190763	0.255714605	0.245510849	0.130559478	0.105135197	0.257277535	0.17787486	0.060402613	0.243747968	29.08526079	3.948406103	1.068204813	0.248084922	8.039505486	0.214436596	0.484029934	22.32322925	4.19972286	0.945139385	0.088937534	7.582320636	0.034896175	0.019025402	0.225619301	0.11236962	0.212384447	9.172749455	1.046114315	8.795205263	0.030101873	0.329137286	0.022265234	0.071523375
S005_C_1	0.247614926	0.081482823	0.073316798	0.248288438	0.559014173	0.178324495	0.489697165	0.389110839	0.210413471	0.027582111	0.369219584	24.07911308	3.335623156	1.296017815	0.273663504	8.258472004	0.506100853	1.126091886	22.9809427	4.244299278	0.910498248	0.095349506	4.558548721	0.053668164	0.024977927	0.312407679	0.328192481	0.703609862	11.44443784	1.224361077	10.70204454	0.041486412	0.480578116	0.034820861	0.110629459
S005_A_2	0.163467488	0.024548957	0.019976874	0.301665208	0.262323951	0.119958937	0.09222685	0.296520553	0.217244101	0.069935569	0.249364213	27.48326445	3.87501748	1.051060056	0.234323472	9.57220829	0.205024186	0.513072557	22.03246039	4.2052745	0.924731668	0.080228922	7.657742719	0.037218729	0.022444034	0.24337379	0.132529606	0.257406127	9.152878873	0.993016877	9.034140063	0.033699683	0.324563995	0.022577454	0.094509372
S005_C_2	0.205800475	0.07204836	0.043803399	0.156082745	0.42560802	0.151783502	0.386575012	0.229379974	0.132166788	0.020993966	0.333120789	25.89302534	3.235243638	0.985550669	0.276474999	5.134369659	0.325670764	0.917329146	25.41352041	4.403804362	0.941583275	0.090112739	4.370658438	0.046081629	0.026465762	0.278926626	0.27795679	0.508908772	11.98896258	1.346290806	10.74414431	0.036592494	0.473914061	0.036404427	0.090645266
S005_B_2	0.218365708	0.057052365	0.042872473	0.178454353	0.646714905	0.09638021	0.173314481	0.417020986	0.11943589	0.020534978	0.253332342	27.54365917	3.937458687	1.074414634	0.28085699	7.422801861	0.267261484	0.510589235	24.58564615	4.540645749	0.995482962	0.087030808	3.820257054	0.023704831	0.014517229	0.267620031	0.303752163	0.639445283	10.16809172	1.118411051	9.756304664	0.036065947	0.230292306	0.015919847	0.136291453
S007_B_1	0.250428619	0.07206958	0.048453936	0.14955917	0.494254456	0.105513349	0.221726474	0.231463007	0.071806214	0.027343037	0.363692952	24.47299733	5.079846848	1.291113214	0.32738986	7.727648103	0.288109276	0.447354377	25.14421418	4.826011911	1.128407775	0.10555886	4.44803417	0.035444732	0.020454264	0.367966864	0.329605865	0.552292139	10.09148583	1.104563735	9.738284106	0.041085761	0.273037164	0.022425288	0.100357559
S007_C_1	0.230901819	0.087461345	0.067745342	0.197860318	0.545073562	0.181462039	0.509252235	0.222082627	0.160259838	0.020321289	0.392700832	24.45121007	3.442003484	1.065223387	0.319207353	4.711474968	0.347528575	1.081721426	24.85138115	4.151684324	1.043237759	0.076659171	5.113228871	0.064952236	0.033707547	0.362598608	0.387711593	0.771428478	12.0253692	1.151297276	11.17926402	0.037277828	0.563303871	0.038932435	0.114475121
S007_A_1	0.14039893	0.038263287	0.014890444	0.2025401	0.159031845	0.126538456	0.100591681	0.167797498	0.136339204	0.058607757	0.298568669	26.23449235	3.526862048	1.05862283	0.31752742	5.731884991	0.30506899	0.509235782	24.23785715	3.93884159	1.034411629	0.081019195	9.864911756	0.044945019	0.025152128	0.284492978	0.134938624	0.288864673	9.909697983	0.91215452	9.628345826	0.029760258	0.378228254	0.026718042	0.052398088
S007_B_2	0.133296029	0.057555657	0.042101835	0.089442679	0.339457397	0.080572822	0.205197137	0.178963154	0.061923456	0.01822366	0.304857312	25.67157486	3.9755777	1.209920495	0.343037439	6.890080114	0.261043598	0.468318093	25.99454451	4.605516719	1.121087267	0.091500163	4.735556824	0.033011176	0.016904644	0.344501133	0.302255993	0.629843694	10.34923683	1.036669067	10.02812768	0.039906127	0.249452237	0.018078247	0.072664256
S007_A_2	0.166754305	0.058701696	0.041542464	0.092366685	0.329829398	0.09159415	0.167619543	0.212554906	0.071702175	0.015266626	0.270396219	24.42794951	3.775520742	1.219770845	0.360735356	7.38391612	0.282464275	0.385067987	26.45109037	4.690316621	1.145735233	0.091567291	4.809369174	0.031423611	0.016212748	0.343076814	0.315763721	0.536621781	10.42372721	1.04876199	10.37844377	0.038985845	0.235328751	0.021592132	0.068229929
S007_C_2	0.252864715	0.074605223	0.057536232	0.121818414	0.387649685	0.1520442	0.475635983	0.208747733	0.113381476	0.024947386	0.361482815	24.28505325	3.514488439	1.17300469	0.348740848	4.243092296	0.268356029	0.937372058	25.83492687	4.586970571	1.09774769	0.099302932	5.070487484	0.062597665	0.033212814	0.360530054	0.340970567	0.746519113	11.7552606	1.194242752	11.14052282	0.037669928	0.520082309	0.04094627	0.077188099
S004_B_1	0.222618557	0.120152882	0.050346774	0.172163182	0.541090336	0.11306033	0.193099877	0.356381385	0.125897996	0.025728638	0.576911604	27.65447375	3.74044569	1.169078297	0.276402774	7.006164173	0.900951645	0.784554965	23.99679743	4.083807921	0.927707829	0.076230345	3.873149604	0.02462286	0.014814918	0.276545525	0.347027097	0.758307614	10.47607664	1.108355104	9.638500962	0.029369063	0.209621751	0.013199331	0.11634315
S004_C_1	0.289653023	0.13101906	0.065332031	0.260960911	0.592845355	0.188927165	0.470707457	0.335111396	0.20802659	0.032732287	0.579756592	23.6932804	3.435743461	1.087735304	0.296231591	5.639711829	0.870070525	1.194461636	23.92507524	4.233435491	0.921800278	0.077154242	4.62295173	0.05301739	0.026606323	0.30218025	0.355278391	0.839051524	12.27972363	1.330984272	11.02198193	0.035451832	0.471870708	0.032996844	0.098133317
S004_A_1	0.306528219	0.165421569	0.021225871	0.351573027	0.272824196	0.151176017	0.112104894	0.293266665	0.237469989	0.083782506	0.458411412	28.44436297	3.76889582	1.046161324	0.270790397	5.899249117	0.916048909	0.802732569	22.66105465	3.944478459	0.88271682	0.085836104	7.841914397	0.035021225	0.019886339	0.226154044	0.168423172	0.485804971	9.630276195	1.016401936	8.942294506	0.02761544	0.321768087	0.024291379	0.084036798
